pdb_name,processed_path,raw_path,num_chains,quaternary_category,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration
d1ehxa_,/wynton/group/kortemme/alexjli/data/frameflow/d1ehxa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ehxa_.pdb,1,homomer,94,94,10.617021276595745,2.478723404255319,6.904255319148936,1.344681914432854
d1oyia_,/wynton/group/kortemme/alexjli/data/frameflow/d1oyia_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1oyia_.pdb,1,homomer,62,62,7.709677419354839,10.193548387096774,2.096774193548387,1.1363443341196398
d4fd9a_,/wynton/group/kortemme/alexjli/data/frameflow/d4fd9a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4fd9a_.pdb,1,homomer,92,92,0.43478260869565216,0.11956521739130435,0.44565217391304346,1.2385708576473076
d3wi7a_,/wynton/group/kortemme/alexjli/data/frameflow/d3wi7a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3wi7a_.pdb,1,homomer,291,291,0.3230240549828179,0.46735395189003437,0.20962199312714777,1.7679509447187665
d5v0za_,/wynton/group/kortemme/alexjli/data/frameflow/d5v0za_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5v0za_.pdb,1,homomer,189,189,0.4973544973544973,0.21164021164021163,0.291005291005291,1.7264906016064023
d4db1a2,/wynton/group/kortemme/alexjli/data/frameflow/d4db1a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4db1a2.pdb,1,homomer,44,44,0.3409090909090909,0.06818181818181818,0.5909090909090909,0.955846887686081
d1r5ta_,/wynton/group/kortemme/alexjli/data/frameflow/d1r5ta_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1r5ta_.pdb,1,homomer,141,141,0.46099290780141844,0.3262411347517731,0.2127659574468085,1.488511577454524
d3tava1,/wynton/group/kortemme/alexjli/data/frameflow/d3tava1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3tava1.pdb,1,homomer,263,263,0.44106463878326996,0.30038022813688214,0.2585551330798479,1.7237113037560314
d6tcdd1,/wynton/group/kortemme/alexjli/data/frameflow/d6tcdd1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6tcdd1.pdb,1,homomer,131,131,0.42748091603053434,0.2748091603053435,0.29770992366412213,1.4536560453433014
d1tzyc_,/wynton/group/kortemme/alexjli/data/frameflow/d1tzyc_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1tzyc_.pdb,1,homomer,95,95,0.28421052631578947,0.7157894736842105,0.0,1.702989389042073
d3ctla_,/wynton/group/kortemme/alexjli/data/frameflow/d3ctla_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3ctla_.pdb,1,homomer,219,219,0.3926940639269406,0.4155251141552511,0.1917808219178082,1.658486308676586
d1g6ha_,/wynton/group/kortemme/alexjli/data/frameflow/d1g6ha_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1g6ha_.pdb,1,homomer,254,254,0.35039370078740156,0.4015748031496063,0.24803149606299213,1.8523803695035652
d6ly5c_,/wynton/group/kortemme/alexjli/data/frameflow/d6ly5c_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6ly5c_.pdb,1,homomer,80,80,0.5875,0.2125,0.2,1.304992498690467
d1pzsa_,/wynton/group/kortemme/alexjli/data/frameflow/d1pzsa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1pzsa_.pdb,1,homomer,171,171,0.5672514619883041,0.08187134502923976,0.3508771929824561,1.5877487337036837
d1b0na1,/wynton/group/kortemme/alexjli/data/frameflow/d1b0na1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1b0na1.pdb,1,homomer,35,35,0.2,0.8,0.0,1.182837552644455
d1goia1,/wynton/group/kortemme/alexjli/data/frameflow/d1goia1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1goia1.pdb,1,homomer,52,52,0.6346153846153846,0.0,0.36538461538461536,0.9967532393890652
d2f8aa1,/wynton/group/kortemme/alexjli/data/frameflow/d2f8aa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2f8aa1.pdb,1,homomer,184,184,0.5108695652173914,0.32065217391304346,0.16847826086956522,1.521910721919127
d1f5xa_,/wynton/group/kortemme/alexjli/data/frameflow/d1f5xa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1f5xa_.pdb,1,homomer,208,208,6.197115384615385,13.802884615384615,0.0,1.8550242924327451
d3i94a_,/wynton/group/kortemme/alexjli/data/frameflow/d3i94a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3i94a_.pdb,1,homomer,243,243,0.3292181069958848,0.43209876543209874,0.23868312757201646,1.729261744087883
d1r94a_,/wynton/group/kortemme/alexjli/data/frameflow/d1r94a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1r94a_.pdb,1,homomer,97,97,0.32989690721649484,0.21649484536082475,0.4536082474226804,1.3475631856240213
d1gzsb_,/wynton/group/kortemme/alexjli/data/frameflow/d1gzsb_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1gzsb_.pdb,1,homomer,165,165,0.23636363636363636,0.7151515151515152,0.048484848484848485,1.7582216169514855
d1k4ia_,/wynton/group/kortemme/alexjli/data/frameflow/d1k4ia_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1k4ia_.pdb,1,homomer,216,216,0.39351851851851855,0.37037037037037035,0.2361111111111111,1.7027479762195492
d1s6da_,/wynton/group/kortemme/alexjli/data/frameflow/d1s6da_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1s6da_.pdb,1,homomer,103,103,12.592233009708737,7.407766990291262,0.0,1.4782089131095173
d4wesb_,/wynton/group/kortemme/alexjli/data/frameflow/d4wesb_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4wesb_.pdb,1,homomer,458,458,0.37554585152838427,0.4912663755458515,0.1331877729257642,2.292893319768143
d1r69a_,/wynton/group/kortemme/alexjli/data/frameflow/d1r69a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1r69a_.pdb,1,homomer,63,63,0.36507936507936506,0.6349206349206349,0.0,1.038926469322139
d4e01a1,/wynton/group/kortemme/alexjli/data/frameflow/d4e01a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4e01a1.pdb,1,homomer,146,146,0.2465753424657534,0.7397260273972602,0.0136986301369863,1.7188064052570262
d1x9fc_,/wynton/group/kortemme/alexjli/data/frameflow/d1x9fc_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1x9fc_.pdb,1,homomer,149,149,0.24161073825503357,0.7583892617449665,0.0,1.5318529538044305
d4jf8a_,/wynton/group/kortemme/alexjli/data/frameflow/d4jf8a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4jf8a_.pdb,1,homomer,144,144,0.3472222222222222,0.3194444444444444,0.3333333333333333,1.5692415599898364
d1nzya_,/wynton/group/kortemme/alexjli/data/frameflow/d1nzya_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1nzya_.pdb,1,homomer,269,269,0.31970260223048325,0.5315985130111525,0.14869888475836432,1.9756172643348415
d1yoca1,/wynton/group/kortemme/alexjli/data/frameflow/d1yoca1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1yoca1.pdb,1,homomer,145,145,0.2689655172413793,0.33793103448275863,0.3931034482758621,1.5030007430177243
d3mi02_,/wynton/group/kortemme/alexjli/data/frameflow/d3mi02_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3mi02_.pdb,1,homomer,223,223,0.2914798206278027,0.42152466367713004,0.28699551569506726,1.6977592466590172
d4qrna1,/wynton/group/kortemme/alexjli/data/frameflow/d4qrna1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4qrna1.pdb,1,homomer,351,351,0.3817663817663818,0.5213675213675214,0.09686609686609686,1.9662356062462074
d1z0kb1,/wynton/group/kortemme/alexjli/data/frameflow/d1z0kb1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1z0kb1.pdb,1,homomer,61,61,0.36065573770491804,0.639344262295082,0.0,1.2368988639855496
d4my5a_,/wynton/group/kortemme/alexjli/data/frameflow/d4my5a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4my5a_.pdb,1,homomer,390,390,0.4256410256410256,0.4307692307692308,0.14358974358974358,2.1446807087575634
d3reta_,/wynton/group/kortemme/alexjli/data/frameflow/d3reta_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3reta_.pdb,1,homomer,97,97,0.17525773195876287,0.8247422680412371,0.0,1.7013201226214727
d1ijya_,/wynton/group/kortemme/alexjli/data/frameflow/d1ijya_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ijya_.pdb,1,homomer,122,122,0.5163934426229508,0.4262295081967213,0.05737704918032787,1.408361669253233
d3b9oa_,/wynton/group/kortemme/alexjli/data/frameflow/d3b9oa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3b9oa_.pdb,1,homomer,433,433,0.3833718244803695,0.44341801385681295,0.17321016166281755,2.2083628308068888
d4ipca1,/wynton/group/kortemme/alexjli/data/frameflow/d4ipca1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4ipca1.pdb,1,homomer,120,120,0.39166666666666666,0.19166666666666668,0.4166666666666667,1.3565509482493552
d3b0ga1,/wynton/group/kortemme/alexjli/data/frameflow/d3b0ga1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3b0ga1.pdb,1,homomer,157,157,0.3503184713375796,0.46496815286624205,0.18471337579617833,1.7674989785056525
d2vk8a3,/wynton/group/kortemme/alexjli/data/frameflow/d2vk8a3.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2vk8a3.pdb,1,homomer,203,203,0.4039408866995074,0.42857142857142855,0.16748768472906403,1.6748027888141588
d1peqa1,/wynton/group/kortemme/alexjli/data/frameflow/d1peqa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1peqa1.pdb,1,homomer,162,162,0.37037037037037035,0.5987654320987654,0.030864197530864196,1.7434813256697652
d4cbug_,/wynton/group/kortemme/alexjli/data/frameflow/d4cbug_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4cbug_.pdb,1,homomer,125,125,0.448,0.216,0.336,1.4141433593540256
d1yk3a1,/wynton/group/kortemme/alexjli/data/frameflow/d1yk3a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1yk3a1.pdb,1,homomer,198,198,0.3787878787878788,0.35858585858585856,0.26262626262626265,1.6135546260677351
d3g21a_,/wynton/group/kortemme/alexjli/data/frameflow/d3g21a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3g21a_.pdb,1,homomer,77,77,0.38961038961038963,0.6103896103896104,0.0,1.1910602573160491
d2al6a2,/wynton/group/kortemme/alexjli/data/frameflow/d2al6a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2al6a2.pdb,1,homomer,110,110,0.39090909090909093,0.2,0.4090909090909091,1.368313454624637
d2hcma1,/wynton/group/kortemme/alexjli/data/frameflow/d2hcma1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2hcma1.pdb,1,homomer,157,157,0.4012738853503185,0.43312101910828027,0.16560509554140126,1.4964142486103003
d4mzya2,/wynton/group/kortemme/alexjli/data/frameflow/d4mzya2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4mzya2.pdb,1,homomer,348,348,0.3879310344827586,0.4109195402298851,0.20114942528735633,2.7366936938743716
d1k91a1,/wynton/group/kortemme/alexjli/data/frameflow/d1k91a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1k91a1.pdb,1,homomer,36,36,16.5,0.2222222222222222,3.2777777777777777,1.3512805331629074
d3hm0a_,/wynton/group/kortemme/alexjli/data/frameflow/d3hm0a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3hm0a_.pdb,1,homomer,126,126,0.36507936507936506,0.19047619047619047,0.4444444444444444,1.5615356126781943
d3lmna_,/wynton/group/kortemme/alexjli/data/frameflow/d3lmna_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3lmna_.pdb,1,homomer,132,132,0.553030303030303,0.30303030303030304,0.14393939393939395,1.822167010842207
d2zhna_,/wynton/group/kortemme/alexjli/data/frameflow/d2zhna_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2zhna_.pdb,1,homomer,145,145,0.45517241379310347,0.020689655172413793,0.5241379310344828,1.3959842940978349
d3ldfa1,/wynton/group/kortemme/alexjli/data/frameflow/d3ldfa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3ldfa1.pdb,1,homomer,68,68,0.38235294117647056,0.17647058823529413,0.4411764705882353,1.1054427576289256
d6lwta1,/wynton/group/kortemme/alexjli/data/frameflow/d6lwta1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6lwta1.pdb,1,homomer,86,86,0.32558139534883723,0.1744186046511628,0.5,1.40143674446607
d2slia1,/wynton/group/kortemme/alexjli/data/frameflow/d2slia1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2slia1.pdb,1,homomer,196,196,0.44387755102040816,0.07653061224489796,0.47959183673469385,1.544484569914757
d3h8qa1,/wynton/group/kortemme/alexjli/data/frameflow/d3h8qa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3h8qa1.pdb,1,homomer,106,106,0.330188679245283,0.5094339622641509,0.16037735849056603,1.3359435264094845
d2qamh1,/wynton/group/kortemme/alexjli/data/frameflow/d2qamh1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2qamh1.pdb,1,homomer,91,91,0.8351648351648352,0.12087912087912088,0.04395604395604396,1.4391748406918858
d1nlsa_,/wynton/group/kortemme/alexjli/data/frameflow/d1nlsa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1nlsa_.pdb,1,homomer,237,237,0.4936708860759494,0.0379746835443038,0.46835443037974683,1.7206566119359032
d5ghla_,/wynton/group/kortemme/alexjli/data/frameflow/d5ghla_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5ghla_.pdb,1,homomer,108,108,0.46296296296296297,0.05555555555555555,0.48148148148148145,1.4024022519307018
d1droa_,/wynton/group/kortemme/alexjli/data/frameflow/d1droa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1droa_.pdb,1,homomer,122,122,9.28688524590164,2.278688524590164,3.4344262295081966,1.4290387556106245
d3byia1,/wynton/group/kortemme/alexjli/data/frameflow/d3byia1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3byia1.pdb,1,homomer,210,210,0.3333333333333333,0.6666666666666666,0.0,1.7574976708180436
d2jn9a1,/wynton/group/kortemme/alexjli/data/frameflow/d2jn9a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2jn9a1.pdb,1,homomer,95,95,5.3052631578947365,0.5578947368421052,4.136842105263158,1.329116744834486
d1atia1,/wynton/group/kortemme/alexjli/data/frameflow/d1atia1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1atia1.pdb,1,homomer,111,111,0.4144144144144144,0.36936936936936937,0.21621621621621623,1.3706927213431264
d1w96a2,/wynton/group/kortemme/alexjli/data/frameflow/d1w96a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1w96a2.pdb,1,homomer,170,170,0.4294117647058823,0.4470588235294118,0.12352941176470589,1.6594214594048362
d1or4a_,/wynton/group/kortemme/alexjli/data/frameflow/d1or4a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1or4a_.pdb,1,homomer,169,169,0.21301775147928995,0.7633136094674556,0.023668639053254437,1.6443902563719432
d5x4ra_,/wynton/group/kortemme/alexjli/data/frameflow/d5x4ra_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5x4ra_.pdb,1,homomer,333,333,0.48348348348348347,0.10810810810810811,0.4084084084084084,2.014267542541771
d1pi1a1,/wynton/group/kortemme/alexjli/data/frameflow/d1pi1a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1pi1a1.pdb,1,homomer,184,184,0.3967391304347826,0.5706521739130435,0.03260869565217391,1.6772297800232536
d3fi9a2,/wynton/group/kortemme/alexjli/data/frameflow/d3fi9a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3fi9a2.pdb,1,homomer,180,180,0.29444444444444445,0.5,0.20555555555555555,1.7260888685849147
d1ilr1_,/wynton/group/kortemme/alexjli/data/frameflow/d1ilr1_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ilr1_.pdb,1,homomer,145,145,0.38620689655172413,0.10344827586206896,0.5103448275862069,1.4446016564796818
d3f7pc1,/wynton/group/kortemme/alexjli/data/frameflow/d3f7pc1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3f7pc1.pdb,1,homomer,91,91,0.46153846153846156,0.0,0.5384615384615384,1.2945199761393162
d2cqla1,/wynton/group/kortemme/alexjli/data/frameflow/d2cqla1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2cqla1.pdb,1,homomer,87,87,7.942528735632184,4.781609195402299,7.275862068965517,1.3874364073169834
d6ifka5,/wynton/group/kortemme/alexjli/data/frameflow/d6ifka5.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6ifka5.pdb,1,homomer,84,84,0.5595238095238095,0.16666666666666666,0.27380952380952384,1.5678978152439191
d1t9fa1,/wynton/group/kortemme/alexjli/data/frameflow/d1t9fa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1t9fa1.pdb,1,homomer,176,176,0.5284090909090909,0.03409090909090909,0.4375,1.4795592836799512
d4rd4a2,/wynton/group/kortemme/alexjli/data/frameflow/d4rd4a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4rd4a2.pdb,1,homomer,114,114,0.42105263157894735,0.07894736842105263,0.5,1.4611265040537746
d4coga_,/wynton/group/kortemme/alexjli/data/frameflow/d4coga_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4coga_.pdb,1,homomer,207,207,0.5700483091787439,0.1642512077294686,0.26570048309178745,1.7484514440775198
d2dnaa1,/wynton/group/kortemme/alexjli/data/frameflow/d2dnaa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2dnaa1.pdb,1,homomer,54,54,7.407407407407407,12.592592592592593,0.0,1.1569388931467313
d2ahma1,/wynton/group/kortemme/alexjli/data/frameflow/d2ahma1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2ahma1.pdb,1,homomer,73,73,0.2054794520547945,0.7945205479452054,0.0,1.2770460584360757
d1jt8a_,/wynton/group/kortemme/alexjli/data/frameflow/d1jt8a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1jt8a_.pdb,1,homomer,102,102,4.990196078431373,1.6862745098039216,3.323529411764706,1.5010844244896329
d1uf5a_,/wynton/group/kortemme/alexjli/data/frameflow/d1uf5a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1uf5a_.pdb,1,homomer,303,303,0.39603960396039606,0.3201320132013201,0.2838283828382838,1.8850824627867628
d4qrea2,/wynton/group/kortemme/alexjli/data/frameflow/d4qrea2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4qrea2.pdb,1,homomer,161,161,0.3105590062111801,0.6645962732919255,0.024844720496894408,1.5123012593845473
d1rp0a1,/wynton/group/kortemme/alexjli/data/frameflow/d1rp0a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1rp0a1.pdb,1,homomer,278,278,0.41007194244604317,0.3489208633093525,0.24100719424460432,2.0022610756886854
d1neqa_,/wynton/group/kortemme/alexjli/data/frameflow/d1neqa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1neqa_.pdb,1,homomer,74,74,0.5,0.5,0.0,1.2492649103860196
d2f8ja2,/wynton/group/kortemme/alexjli/data/frameflow/d2f8ja2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2f8ja2.pdb,1,homomer,334,334,0.40119760479041916,0.437125748502994,0.16167664670658682,2.039826748954683
d2b79a2,/wynton/group/kortemme/alexjli/data/frameflow/d2b79a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2b79a2.pdb,1,homomer,137,137,0.34306569343065696,0.26277372262773724,0.39416058394160586,1.4494903458917143
d2wb0x1,/wynton/group/kortemme/alexjli/data/frameflow/d2wb0x1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2wb0x1.pdb,1,homomer,89,89,0.38202247191011235,0.6179775280898876,0.0,1.391351311348059
d1wmda1,/wynton/group/kortemme/alexjli/data/frameflow/d1wmda1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1wmda1.pdb,1,homomer,116,116,0.5086206896551724,0.0,0.49137931034482757,1.4087917068809193
d1mpga1,/wynton/group/kortemme/alexjli/data/frameflow/d1mpga1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1mpga1.pdb,1,homomer,183,183,0.45901639344262296,0.5300546448087432,0.01092896174863388,1.7563876111168133
d1jfba_,/wynton/group/kortemme/alexjli/data/frameflow/d1jfba_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1jfba_.pdb,1,homomer,399,399,0.37593984962406013,0.5263157894736842,0.09774436090225563,2.1188351113588557
d1n00a1,/wynton/group/kortemme/alexjli/data/frameflow/d1n00a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1n00a1.pdb,1,homomer,315,315,0.32063492063492066,0.6793650793650794,0.0,2.120326585277148
d1ko7a1,/wynton/group/kortemme/alexjli/data/frameflow/d1ko7a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ko7a1.pdb,1,homomer,129,129,0.4186046511627907,0.4418604651162791,0.13953488372093023,1.391277991489819
d1qr4a1,/wynton/group/kortemme/alexjli/data/frameflow/d1qr4a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1qr4a1.pdb,1,homomer,87,87,0.45977011494252873,0.0,0.5402298850574713,1.2764446087389256
d4ousa_,/wynton/group/kortemme/alexjli/data/frameflow/d4ousa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4ousa_.pdb,1,homomer,132,132,0.4318181818181818,0.0,0.5681818181818182,1.4585667075384754
d5ryoa3,/wynton/group/kortemme/alexjli/data/frameflow/d5ryoa3.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5ryoa3.pdb,1,homomer,94,94,0.32978723404255317,0.2127659574468085,0.4574468085106383,1.3537476193846536
d1ip9a1,/wynton/group/kortemme/alexjli/data/frameflow/d1ip9a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ip9a1.pdb,1,homomer,80,80,9.65,5.2625,5.0875,1.2090799871925813
d1np7a2,/wynton/group/kortemme/alexjli/data/frameflow/d1np7a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1np7a2.pdb,1,homomer,204,204,0.45588235294117646,0.38235294117647056,0.16176470588235295,1.8855395386821037
d2xhia2,/wynton/group/kortemme/alexjli/data/frameflow/d2xhia2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2xhia2.pdb,1,homomer,190,190,0.3368421052631579,0.6157894736842106,0.04736842105263158,1.7788094630997384
d2h3na_,/wynton/group/kortemme/alexjli/data/frameflow/d2h3na_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2h3na_.pdb,1,homomer,99,99,0.46464646464646464,0.06060606060606061,0.47474747474747475,1.326047181795493
d5y6qa2,/wynton/group/kortemme/alexjli/data/frameflow/d5y6qa2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5y6qa2.pdb,1,homomer,77,77,0.44155844155844154,0.5584415584415584,0.0,1.1739410676101347
d1eija_,/wynton/group/kortemme/alexjli/data/frameflow/d1eija_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1eija_.pdb,1,homomer,72,72,4.069444444444445,5.930555555555555,0.0,1.3695145351539726
d4odda_,/wynton/group/kortemme/alexjli/data/frameflow/d4odda_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4odda_.pdb,1,homomer,149,149,0.3691275167785235,0.15436241610738255,0.47651006711409394,1.4448038887082266
d1plsa1,/wynton/group/kortemme/alexjli/data/frameflow/d1plsa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1plsa1.pdb,1,homomer,105,105,12.057142857142857,4.333333333333333,8.60952380952381,1.312405319945779
d6w67a_,/wynton/group/kortemme/alexjli/data/frameflow/d6w67a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6w67a_.pdb,1,homomer,129,129,0.3875968992248062,0.49612403100775193,0.11627906976744186,1.6454981446351375
d5k0ua_,/wynton/group/kortemme/alexjli/data/frameflow/d5k0ua_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5k0ua_.pdb,1,homomer,263,263,0.6349809885931559,0.09505703422053231,0.26996197718631176,2.499383149360116
