,pdb_name,processed_path,raw_path,oligomeric_count,oligomeric_detail,resolution,structure_method,num_chains,quaternary_category,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration,cluster
1099,6ei8,/wynton/group/kortemme/alexjli/data/framediff/ei/6ei8.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/6ei8.cif,1,monomeric,2.25,x-ray diffraction,1,homomer,148,97,0.4536082474226804,0.2886597938144329,0.2577319587628865,1.376525326463291,19778
1113,4eih,/wynton/group/kortemme/alexjli/data/framediff/ei/4eih.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/4eih.cif,1,monomeric,1.2,x-ray diffraction,1,homomer,202,101,0.4752475247524752,0.1881188118811881,0.3366336633663366,1.2907175030043658,83937
1114,7eig,/wynton/group/kortemme/alexjli/data/framediff/ei/7eig.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/7eig.cif,1,monomeric,1.3,x-ray diffraction,1,homomer,293,125,0.464,0.536,0.0,1.513183004580831,355853
1122,1eis,/wynton/group/kortemme/alexjli/data/framediff/ei/1eis.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/1eis.cif,1,monomeric,1.66,x-ray diffraction,1,homomer,135,85,0.4941176470588235,0.2823529411764706,0.2352941176470588,1.2573035084200186,20347
1130,4eid,/wynton/group/kortemme/alexjli/data/framediff/ei/4eid.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/4eid.cif,1,monomeric,1.13,x-ray diffraction,1,homomer,235,93,0.3978494623655914,0.5591397849462365,0.043010752688172,1.2153437419831916,47775
1131,4eix,/wynton/group/kortemme/alexjli/data/framediff/ei/4eix.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/4eix.cif,1,monomeric,2.9,x-ray diffraction,1,homomer,168,121,0.4628099173553719,0.4710743801652892,0.0661157024793388,1.451708557768273,740
1139,5ei4,/wynton/group/kortemme/alexjli/data/framediff/ei/5ei4.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/5ei4.cif,1,monomeric,1.05,x-ray diffraction,1,homomer,293,127,0.4803149606299212,0.5196850393700787,0.0,1.5204882943003235,90
1143,7eik,/wynton/group/kortemme/alexjli/data/framediff/ei/7eik.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/7eik.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,232,125,0.472,0.528,0.0,1.500628859034466,357407
1144,7eil,/wynton/group/kortemme/alexjli/data/framediff/ei/7eil.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/7eil.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,219,125,0.472,0.528,0.0,1.500041458396458,357839
1149,4eic,/wynton/group/kortemme/alexjli/data/framediff/ei/4eic.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/4eic.cif,1,monomeric,0.84,x-ray diffraction,1,homomer,215,93,0.3978494623655914,0.5591397849462365,0.043010752688172,1.2119632648166925,47775
1153,1eie,/wynton/group/kortemme/alexjli/data/framediff/ei/1eie.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/1eie.cif,1,monomeric,1.0,x-ray diffraction,1,homomer,362,124,0.4354838709677419,0.2096774193548387,0.3548387096774194,2.000245293480037,130
1156,1eif,/wynton/group/kortemme/alexjli/data/framediff/ei/1eif.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/1eif.cif,1,monomeric,1.9,x-ray diffraction,1,homomer,223,128,0.3671875,0.0234375,0.609375,1.779658981606885,55448
1160,4eif,/wynton/group/kortemme/alexjli/data/framediff/ei/4eif.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/4eif.cif,1,monomeric,1.04,x-ray diffraction,1,homomer,230,82,0.3780487804878049,0.5975609756097561,0.024390243902439,1.208899376045673,83991
1161,5eis,/wynton/group/kortemme/alexjli/data/framediff/ei/5eis.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/5eis.cif,1,monomeric,1.6,x-ray diffraction,1,homomer,234,127,0.4724409448818897,0.5275590551181102,0.0,1.5168172889069411,90
1163,4eie,/wynton/group/kortemme/alexjli/data/framediff/ei/4eie.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/4eie.cif,1,monomeric,1.03,x-ray diffraction,1,homomer,217,82,0.3780487804878049,0.5975609756097561,0.024390243902439,1.233020152837666,83991
1165,1eid,/wynton/group/kortemme/alexjli/data/framediff/ei/1eid.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ei/1eid.cif,1,monomeric,1.2,x-ray diffraction,1,homomer,266,124,0.4596774193548387,0.2096774193548387,0.3306451612903225,1.5213388928151257,130
1189,2xki,/wynton/group/kortemme/alexjli/data/framediff/xk/2xki.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/xk/2xki.cif,1,monomeric,1.3,x-ray diffraction,1,homomer,250,110,0.2727272727272727,0.7272727272727273,0.0,1.3114778804324951,4504
1193,2xkg,/wynton/group/kortemme/alexjli/data/framediff/xk/2xkg.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/xk/2xkg.cif,1,monomeric,1.6,x-ray diffraction,1,homomer,256,110,0.2636363636363636,0.7363636363636363,0.0,1.315952262798236,4504
1206,2xkh,/wynton/group/kortemme/alexjli/data/framediff/xk/2xkh.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/xk/2xkh.cif,1,monomeric,2.3,x-ray diffraction,1,homomer,176,110,0.2636363636363636,0.7363636363636363,0.0,1.2906742555695814,4504
1207,1xki,/wynton/group/kortemme/alexjli/data/framediff/xk/1xki.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/xk/1xki.cif,1,monomeric,1.8,x-ray diffraction,1,homomer,279,128,0.421875,0.1015625,0.4765625,1.4974229716894836,23826
1215,2bkf,/wynton/group/kortemme/alexjli/data/framediff/bk/2bkf.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bk/2bkf.cif,1,monomeric,1.56,x-ray diffraction,1,homomer,182,86,0.3023255813953488,0.3255813953488372,0.3720930232558139,1.2486679627519472,53580
1219,1bkr,/wynton/group/kortemme/alexjli/data/framediff/bk/1bkr.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bk/1bkr.cif,1,monomeric,1.1,x-ray diffraction,1,homomer,316,108,0.3796296296296296,0.6203703703703703,0.0,1.355656324589999,93811
1228,3bks,/wynton/group/kortemme/alexjli/data/framediff/bk/3bks.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bk/3bks.cif,1,monomeric,2.1,x-ray diffraction,1,homomer,161,119,0.3781512605042016,0.3529411764705882,0.2689075630252101,1.3668506508121738,88042
1239,1bkm,/wynton/group/kortemme/alexjli/data/framediff/bk/1bkm.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bk/1bkm.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,164,102,0.5196078431372549,0.1764705882352941,0.3039215686274509,1.3676123795818038,1101
1242,1bk9,/wynton/group/kortemme/alexjli/data/framediff/bk/1bk9.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bk/1bk9.cif,1,monomeric,1.93,x-ray diffraction,1,homomer,213,124,0.3951612903225806,0.5,0.1048387096774193,1.5121515559269545,16003
1244,1bk2,/wynton/group/kortemme/alexjli/data/framediff/bk/1bk2.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bk/1bk2.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,99,57,0.4385964912280701,0.0526315789473684,0.5087719298245614,1.0417199251453615,2159
1281,3bkr,/wynton/group/kortemme/alexjli/data/framediff/bk/3bkr.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bk/3bkr.cif,1,monomeric,1.4,x-ray diffraction,1,homomer,288,119,0.3781512605042016,0.3529411764705882,0.2689075630252101,1.40670646350336,88042
1283,2bk8,/wynton/group/kortemme/alexjli/data/framediff/bk/2bk8.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bk/2bk8.cif,1,monomeric,1.69,x-ray diffraction,1,homomer,226,97,0.4432989690721649,0.0309278350515463,0.5257731958762887,1.4295262076164392,695483
1309,6o6d,/wynton/group/kortemme/alexjli/data/framediff/o6/6o6d.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/o6/6o6d.cif,1,monomeric,1.82,x-ray diffraction,1,homomer,98,66,0.3484848484848485,0.3181818181818182,0.3333333333333333,1.116618894603366,741017
1378,1sz8,/wynton/group/kortemme/alexjli/data/framediff/sz/1sz8.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/sz/1sz8.cif,1,monomeric,1.5,x-ray diffraction,1,homomer,265,119,0.4117647058823529,0.4789915966386555,0.1092436974789916,1.4362078564007144,5299
1384,6szz,/wynton/group/kortemme/alexjli/data/framediff/sz/6szz.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/sz/6szz.cif,1,monomeric,2.05,x-ray diffraction,1,homomer,87,67,0.4029850746268656,0.044776119402985,0.5522388059701493,1.111593173447472,6890
1434,6cj1,/wynton/group/kortemme/alexjli/data/framediff/cj/6cj1.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/cj/6cj1.cif,1,monomeric,1.53,x-ray diffraction,1,homomer,382,125,0.464,0.536,0.0,1.5632239620124797,21985
1439,6cj2,/wynton/group/kortemme/alexjli/data/framediff/cj/6cj2.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/cj/6cj2.cif,1,monomeric,1.47,x-ray diffraction,1,homomer,345,125,0.472,0.528,0.0,1.5309103215296045,721328
1451,2cjj,/wynton/group/kortemme/alexjli/data/framediff/cj/2cjj.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/cj/2cjj.cif,1,monomeric,1.9,x-ray diffraction,1,homomer,112,63,0.3492063492063492,0.6507936507936508,0.0,1.24624744899456,90145
1561,2i9c,/wynton/group/kortemme/alexjli/data/framediff/i9/2i9c.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/i9/2i9c.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,215,121,0.2809917355371901,0.71900826446281,0.0,1.4361524500682017,563034
1586,2i9v,/wynton/group/kortemme/alexjli/data/framediff/i9/2i9v.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/i9/2i9v.cif,1,monomeric,2.2,x-ray diffraction,1,homomer,196,125,0.416,0.304,0.28,1.3397370050403046,554
1603,1i9e,/wynton/group/kortemme/alexjli/data/framediff/i9/1i9e.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/i9/1i9e.cif,1,monomeric,2.5,x-ray diffraction,1,homomer,160,115,0.4434782608695652,0.0521739130434782,0.5043478260869565,1.4717356313725936,8437
1618,1i92,/wynton/group/kortemme/alexjli/data/framediff/i9/1i92.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/i9/1i92.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,150,91,0.5384615384615384,0.1538461538461538,0.3076923076923077,1.2565019664065953,11488
1621,3i9q,/wynton/group/kortemme/alexjli/data/framediff/i9/3i9q.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/i9/3i9q.cif,1,monomeric,1.45,x-ray diffraction,1,homomer,116,57,0.4561403508771929,0.0526315789473684,0.4912280701754385,1.064931876361053,24519
1679,2bh5,/wynton/group/kortemme/alexjli/data/framediff/bh/2bh5.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bh/2bh5.cif,1,monomeric,1.95,x-ray diffraction,1,homomer,155,122,0.5491803278688525,0.3852459016393442,0.0573770491803278,1.35751940089395,27303
1682,2bh4,/wynton/group/kortemme/alexjli/data/framediff/bh/2bh4.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bh/2bh4.cif,1,monomeric,1.55,x-ray diffraction,1,homomer,263,122,0.5491803278688525,0.3852459016393442,0.0573770491803278,1.3775609250594372,27303
1700,2aiu,/wynton/group/kortemme/alexjli/data/framediff/ai/2aiu.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ai/2aiu.cif,1,monomeric,1.6,x-ray diffraction,1,homomer,331,104,0.5480769230769231,0.4326923076923077,0.0192307692307692,1.3429075950550733,33008
1726,6air,/wynton/group/kortemme/alexjli/data/framediff/ai/6air.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ai/6air.cif,1,monomeric,0.85,x-ray diffraction,1,homomer,200,83,0.5542168674698795,0.216867469879518,0.2289156626506024,1.2151102973285075,6863
1729,5ai2,/wynton/group/kortemme/alexjli/data/framediff/ai/5ai2.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ai/5ai2.cif,1,monomeric,1.75,neutron diffraction,1,homomer,106,54,0.5740740740740741,0.1666666666666666,0.2592592592592592,1.0209979865421484,2009
1738,4aiv,/wynton/group/kortemme/alexjli/data/framediff/ai/4aiv.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ai/4aiv.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,209,113,0.4601769911504424,0.0530973451327433,0.4867256637168141,1.3769103155736138,73190
1739,6aiq,/wynton/group/kortemme/alexjli/data/framediff/ai/6aiq.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ai/6aiq.cif,1,monomeric,0.85,x-ray diffraction,1,homomer,219,83,0.5542168674698795,0.216867469879518,0.2289156626506024,1.2250548984944096,6863
1750,5aiz,/wynton/group/kortemme/alexjli/data/framediff/ai/5aiz.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ai/5aiz.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,244,110,0.2181818181818181,0.7818181818181819,0.0,1.4269274685328248,300351
1752,5ai3,/wynton/group/kortemme/alexjli/data/framediff/ai/5ai3.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ai/5ai3.cif,1,monomeric,1.02,x-ray diffraction,1,homomer,163,54,0.5740740740740741,0.1666666666666666,0.2592592592592592,1.0495744716470845,2009
1760,2aif,/wynton/group/kortemme/alexjli/data/framediff/ai/2aif.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ai/2aif.cif,1,monomeric,1.895,x-ray diffraction,1,homomer,145,115,0.3652173913043478,0.4608695652173913,0.1739130434782608,1.3018953156591573,344716
1767,1ten,/wynton/group/kortemme/alexjli/data/framediff/te/1ten.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/te/1ten.cif,1,monomeric,1.8,x-ray diffraction,1,homomer,164,90,0.4333333333333333,0.0,0.5555555555555556,1.3545656017508931,863271
1778,1tew,/wynton/group/kortemme/alexjli/data/framediff/te/1tew.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/te/1tew.cif,1,monomeric,1.65,x-ray diffraction,1,homomer,215,128,0.4765625,0.4296875,0.09375,1.3998196752952234,1
1784,8te6,/wynton/group/kortemme/alexjli/data/framediff/te/8te6.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/te/8te6.cif,1,monomeric,1.25,x-ray diffraction,1,homomer,271,119,0.4789915966386555,0.0252100840336134,0.4957983193277311,1.5084889957529,27397
1796,8te5,/wynton/group/kortemme/alexjli/data/framediff/te/8te5.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/te/8te5.cif,1,monomeric,1.5,x-ray diffraction,1,homomer,221,119,0.4621848739495798,0.0252100840336134,0.5126050420168067,1.4850700094291485,27397
1800,3teu,/wynton/group/kortemme/alexjli/data/framediff/te/3teu.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/te/3teu.cif,1,monomeric,1.0,x-ray diffraction,1,homomer,236,98,0.5,0.0,0.5,1.4123444443101665,321154
1814,6udz,/wynton/group/kortemme/alexjli/data/framediff/ud/6udz.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ud/6udz.cif,1,monomeric,1.1,x-ray diffraction,1,homomer,16,10,1.0,0.0,0.0,0.7345726384060209,611977
1860,6ud9,/wynton/group/kortemme/alexjli/data/framediff/ud/6ud9.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ud/6ud9.cif,1,monomeric,1.1,x-ray diffraction,1,homomer,17,8,0.75,0.0,0.25,0.5817526048379633,915080
1864,6udw,/wynton/group/kortemme/alexjli/data/framediff/ud/6udw.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ud/6udw.cif,1,monomeric,1.1,x-ray diffraction,1,homomer,30,5,1.0,0.6,0.4,0.5944618890989283,102636
1917,2gtg,/wynton/group/kortemme/alexjli/data/framediff/gt/2gtg.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/gt/2gtg.cif,1,monomeric,2.4,x-ray diffraction,1,homomer,90,78,0.2564102564102564,0.7435897435897436,0.0,1.1890448224135783,26452
1956,3puc,/wynton/group/kortemme/alexjli/data/framediff/pu/3puc.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pu/3puc.cif,1,monomeric,0.96,x-ray diffraction,1,homomer,260,98,0.336734693877551,0.0306122448979591,0.6326530612244898,1.4422344936350735,680450
1993,6puv,/wynton/group/kortemme/alexjli/data/framediff/pu/6puv.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pu/6puv.cif,1,monomeric,1.2,x-ray diffraction,1,homomer,225,121,0.5371900826446281,0.1487603305785124,0.3140495867768595,1.3477497847176854,36346
2030,4qq6,/wynton/group/kortemme/alexjli/data/framediff/qq/4qq6.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/qq/4qq6.cif,1,monomeric,1.75,x-ray diffraction,1,homomer,88,58,0.4827586206896552,0.0517241379310344,0.4655172413793103,1.0842425681180845,21909
2034,6qqk,/wynton/group/kortemme/alexjli/data/framediff/qq/6qqk.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/qq/6qqk.cif,1,monomeric,2.4,x-ray diffraction,1,homomer,108,101,0.3762376237623762,0.2772277227722772,0.3465346534653465,1.3514293377923705,4610
2038,6qqi,/wynton/group/kortemme/alexjli/data/framediff/qq/6qqi.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/qq/6qqi.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,211,116,0.396551724137931,0.2672413793103448,0.3362068965517241,1.4251731086064572,4610
2075,6qqj,/wynton/group/kortemme/alexjli/data/framediff/qq/6qqj.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/qq/6qqj.cif,1,monomeric,2.08,x-ray diffraction,1,homomer,117,108,0.3888888888888889,0.2592592592592592,0.3518518518518518,1.3667236228836142,4610
2100,6qqh,/wynton/group/kortemme/alexjli/data/framediff/qq/6qqh.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/qq/6qqh.cif,1,monomeric,1.38,x-ray diffraction,1,homomer,230,117,0.4017094017094017,0.2735042735042735,0.3247863247863248,1.4380567819878949,4610
2103,4bbu,/wynton/group/kortemme/alexjli/data/framediff/bb/4bbu.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bb/4bbu.cif,1,monomeric,1.6,x-ray diffraction,1,homomer,265,125,0.4,0.304,0.296,1.3717400883752011,554
2114,4bbk,/wynton/group/kortemme/alexjli/data/framediff/bb/4bbk.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bb/4bbk.cif,1,monomeric,2.1,x-ray diffraction,1,homomer,171,121,0.3057851239669421,0.2727272727272727,0.4214876033057851,1.4019438449265431,851339
2134,4bbv,/wynton/group/kortemme/alexjli/data/framediff/bb/4bbv.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bb/4bbv.cif,1,monomeric,1.6,x-ray diffraction,1,homomer,266,125,0.392,0.312,0.296,1.3740722572706745,554
2144,7bb5,/wynton/group/kortemme/alexjli/data/framediff/bb/7bb5.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bb/7bb5.cif,1,monomeric,2.3,x-ray diffraction,1,homomer,116,76,0.5394736842105263,0.1842105263157894,0.2763157894736842,1.1564762550440382,793316
2149,8bbw,/wynton/group/kortemme/alexjli/data/framediff/bb/8bbw.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bb/8bbw.cif,1,monomeric,1.4,x-ray diffraction,1,homomer,245,117,0.3247863247863248,0.6324786324786325,0.0512820512820512,1.353326658657235,96072
2153,4bbt,/wynton/group/kortemme/alexjli/data/framediff/bb/4bbt.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bb/4bbt.cif,1,monomeric,1.6,x-ray diffraction,1,homomer,265,125,0.4,0.304,0.296,1.3715147838190205,554
2155,6bbk,/wynton/group/kortemme/alexjli/data/framediff/bb/6bbk.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bb/6bbk.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,243,124,0.4838709677419355,0.2661290322580645,0.25,1.4972863133133822,44746
2156,1bbc,/wynton/group/kortemme/alexjli/data/framediff/bb/1bbc.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/bb/1bbc.cif,1,monomeric,2.2,x-ray diffraction,1,homomer,211,124,0.5,0.4354838709677419,0.064516129032258,1.4818720819718827,4276
2164,7jub,/wynton/group/kortemme/alexjli/data/framediff/ju/7jub.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ju/7jub.cif,1,monomeric,1.2,x-ray diffraction,1,homomer,322,122,0.4836065573770491,0.221311475409836,0.2950819672131147,1.4011803877672762,4893
2165,5ju7,/wynton/group/kortemme/alexjli/data/framediff/ju/5ju7.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ju/5ju7.cif,1,monomeric,2.05,x-ray diffraction,1,homomer,140,107,0.3925233644859813,0.3644859813084112,0.2429906542056074,1.3599226151149304,410766
2167,6jui,/wynton/group/kortemme/alexjli/data/framediff/ju/6jui.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ju/6jui.cif,1,monomeric,2.402,x-ray diffraction,1,homomer,104,102,0.392156862745098,0.6078431372549019,0.0,1.6249085574718949,137135
2181,3ju0,/wynton/group/kortemme/alexjli/data/framediff/ju/3ju0.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ju/3ju0.cif,1,monomeric,1.6,x-ray diffraction,1,homomer,224,95,0.3473684210526316,0.3368421052631579,0.3157894736842105,1.3781620136005432,154027
2182,1jug,/wynton/group/kortemme/alexjli/data/framediff/ju/1jug.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ju/1jug.cif,1,monomeric,1.9,x-ray diffraction,1,homomer,191,125,0.496,0.392,0.112,1.3873428632516156,95284
2189,7juh,/wynton/group/kortemme/alexjli/data/framediff/ju/7juh.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ju/7juh.cif,1,monomeric,1.4,x-ray diffraction,1,homomer,226,123,0.4390243902439024,0.2439024390243902,0.3170731707317073,1.3755933653016927,4893
2220,4ir5,/wynton/group/kortemme/alexjli/data/framediff/ir/4ir5.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ir/4ir5.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,374,116,0.3879310344827586,0.6120689655172413,0.0,1.63001882761173,177
2221,4ir6,/wynton/group/kortemme/alexjli/data/framediff/ir/4ir6.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ir/4ir6.cif,1,monomeric,1.8,x-ray diffraction,1,homomer,337,116,0.3793103448275862,0.6206896551724138,0.0,1.6021454461911009,177
2231,1ir0,/wynton/group/kortemme/alexjli/data/framediff/ir/1ir0.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ir/1ir0.cif,1,monomeric,1.0,x-ray diffraction,1,homomer,214,81,0.6049382716049383,0.2222222222222222,0.1728395061728395,1.1990461333084812,19865
2233,6iri,/wynton/group/kortemme/alexjli/data/framediff/ir/6iri.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ir/6iri.cif,1,monomeric,1.38,x-ray diffraction,1,homomer,218,107,0.4859813084112149,0.1869158878504672,0.3271028037383177,1.320867653921753,538048
2236,4ir4,/wynton/group/kortemme/alexjli/data/framediff/ir/4ir4.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ir/4ir4.cif,1,monomeric,2.05,x-ray diffraction,1,homomer,294,116,0.396551724137931,0.603448275862069,0.0,1.6114896546568953,177
